"","to","from","movers","date","fr_pat","to_pat","fr_users","to_users"
"12241","51195","51013",0,2019-01-01,7,93,302943,62325
"12242","51195","51169",941,2019-01-01,81,93,28701,62325
"12243","51195","51139",0,2019-01-01,67,93,40673,62325
"12244","51195","51600",0,2019-01-01,105,93,33021,62325
"12245","51195","51115",0,2019-01-01,57,93,13186,62325
"12246","51195","51735",0,2019-01-01,122,93,20849,62325
"12247","51195","51051",2006,2019-01-01,26,93,24349,62325
"12248","51195","51720",1809,2019-01-01,120,93,6050,62325
"12249","51195","51095",0,2019-01-01,47,93,109104,62325
"12250","51195","51025",0,2019-01-01,13,93,25288,62325
"12251","51195","51580",0,2019-01-01,102,93,8712,62325
"12252","51195","51193",0,2019-01-01,92,93,28073,62325
"12253","51195","51620",0,2019-01-01,107,93,12464,62325
"12254","51195","51045",0,2019-01-01,23,93,8129,62325
"12255","51195","51550",0,2019-01-01,100,93,404560,62325
"12256","51195","51640",0,2019-01-01,109,93,7278,62325
"12257","51195","51820",0,2019-01-01,131,93,34029,62325
"12258","51195","51069",0,2019-01-01,34,93,137274,62325
"12259","51195","51003",103,2019-01-01,2,93,156239,62325
"12260","51195","51730",0,2019-01-01,121,93,49745,62325
"12261","51195","51157",0,2019-01-01,75,93,9162,62325
"12262","51195","51670",0,2019-01-01,112,93,38762,62325
"12263","51195","51011",0,2019-01-01,6,93,29404,62325
"12264","51195","51683",0,2019-01-01,115,93,66164,62325
"12265","51195","51083",0,2019-01-01,41,93,58170,62325
"12266","51195","51005",0,2019-01-01,3,93,24296,62325
"12267","51195","51019",13,2019-01-01,10,93,135376,62325
"12268","51195","51063",0,2019-01-01,31,93,27190,62325
"12269","51195","51029",0,2019-01-01,15,93,28349,62325
"12270","51195","51810",16,2019-01-01,130,93,784792,62325
"12271","51195","51057",0,2019-01-01,28,93,19001,62325
"12272","51195","51199",0,2019-01-01,95,93,111883,62325
"12273","51195","51173",0,2019-01-01,83,93,50469,62325
"12274","51195","51678",0,2019-01-01,113,93,11226,62325
"12275","51195","51079",0,2019-01-01,39,93,30089,62325
"12276","51195","51163",0,2019-01-01,78,93,35665,62325
"12277","51195","51041",100,2019-01-01,21,93,584264,62325
"12278","51195","51031",14,2019-01-01,16,93,101999,62325
"12279","51195","51185",0,2019-01-01,89,93,66906,62325
"12280","51195","51650",0,2019-01-01,110,93,224693,62325
"12281","51195","51073",0,2019-01-01,36,93,62095,62325
"12282","51195","51113",0,2019-01-01,56,93,21001,62325
"12283","51195","51171",14,2019-01-01,82,93,70180,62325
"12284","51195","51059",21,2019-01-01,29,93,1763382,62325
"12285","51195","51015",0,2019-01-01,8,93,128468,62325
"12286","51195","51001",0,2019-01-01,1,93,46982,62325
"12287","51195","51165",30,2019-01-01,79,93,130193,62325
"12288","51195","51009",0,2019-01-01,5,93,58598,62325
"12289","51195","51023",0,2019-01-01,12,93,58981,62325
"12290","51195","51036",0,2019-01-01,19,93,10204,62325
"12291","51195","51187",15,2019-01-01,90,93,64982,62325
"12292","51195","51830",0,2019-01-01,132,93,21163,62325
"12293","51195","51117",0,2019-01-01,58,93,48003,62325
"12294","51195","51520",0,2019-01-01,97,93,25038,62325
"12295","51195","51159",0,2019-01-01,76,93,14532,62325
"12296","51195","51595",0,2019-01-01,104,93,7929,62325
"12297","51195","51167",1405,2019-01-01,80,93,46676,62325
"12298","51195","51053",0,2019-01-01,27,93,50342,62325
"12299","51195","51111",0,2019-01-01,55,93,20351,62325
"12300","51195","51181",21,2019-01-01,87,93,11331,62325
"12301","51195","51800",0,2019-01-01,129,93,150156,62325
"12302","51195","51710",0,2019-01-01,119,93,408163,62325
"12303","51195","51191",190,2019-01-01,91,93,87011,62325
"12304","51195","51033",0,2019-01-01,17,93,50376,62325
"12305","51195","51047",0,2019-01-01,24,93,78830,62325
"12306","51195","51161",0,2019-01-01,77,93,173951,62325
"12307","51195","51175",0,2019-01-01,84,93,31773,62325
"12308","51195","51105",1999,2019-01-01,52,93,35683,62325
"12309","51195","51183",0,2019-01-01,88,93,17885,62325
"12310","51195","51099",0,2019-01-01,49,93,40754,62325
"12311","51195","51510",0,2019-01-01,96,93,213087,62325
"12312","51195","51685",0,2019-01-01,116,93,29141,62325
"12313","51195","51085",0,2019-01-01,42,93,185889,62325
"12314","51195","51093",0,2019-01-01,46,93,60681,62325
"12315","51195","51121",42,2019-01-01,60,93,161239,62325
"12316","51195","51179",0,2019-01-01,86,93,227335,62325
"12317","51195","51049",0,2019-01-01,25,93,15453,62325
"12318","51195","51007",0,2019-01-01,4,93,22500,62325
"12319","51195","51065",0,2019-01-01,32,93,41315,62325
"12320","51195","51690",0,2019-01-01,117,93,22276,62325
"12321","51195","51087",0,2019-01-01,43,93,558046,62325
"12322","51195","51750",59,2019-01-01,124,93,32409,62325
"12323","51195","51590",19,2019-01-01,103,93,68488,62325
"12324","51195","51143",0,2019-01-01,69,93,117603,62325
"12325","51195","51043",0,2019-01-01,22,93,22764,62325
"12326","51195","51630",0,2019-01-01,108,93,44534,62325
"12327","51195","51680",46,2019-01-01,114,93,117483,62325
"12328","51195","51195",53094,2019-01-01,93,93,65949,62325
"12329","51195","51081",0,2019-01-01,40,93,18707,62325
"12330","51195","51109",0,2019-01-01,54,93,55210,62325
"12331","51195","51067",33,2019-01-01,33,93,96126,62325
"12332","51195","51660",15,2019-01-01,111,93,84786,62325
"12333","51195","51075",0,2019-01-01,37,93,36004,62325
"12334","51195","51135",0,2019-01-01,65,93,24627,62325
"12335","51195","51760",0,2019-01-01,125,93,354947,62325
"12336","51195","51103",0,2019-01-01,51,93,14049,62325
"12337","51195","51071",0,2019-01-01,35,93,27875,62325
"12338","51195","51570",0,2019-01-01,101,93,33302,62325
"12339","51195","51097",0,2019-01-01,48,93,11873,62325
"12340","51195","51131",0,2019-01-01,63,93,16552,62325
"12341","51195","51127",0,2019-01-01,62,93,35250,62325
"12342","51195","51137",0,2019-01-01,66,93,56203,62325
"12343","51195","51037",0,2019-01-01,20,93,21475,62325
"12344","51195","51840",0,2019-01-01,133,93,41272,62325
"12345","51195","51119",0,2019-01-01,59,93,16430,62325
"12346","51195","51101",0,2019-01-01,50,93,28523,62325
"12347","51195","51107",0,2019-01-01,53,93,580113,62325
"12348","51195","51770",79,2019-01-01,126,93,158696,62325
"12349","51195","51740",0,2019-01-01,123,93,161186,62325
"12350","51195","51610",0,2019-01-01,106,93,18212,62325
"12351","51195","51133",0,2019-01-01,64,93,17739,62325
"12352","51195","51125",0,2019-01-01,61,93,22989,62325
"12353","51195","51017",0,2019-01-01,9,93,6549,62325
"12354","51195","51155",0,2019-01-01,74,93,57623,62325
"12355","51195","51021",0,2019-01-01,11,93,9754,62325
"12356","51195","51061",0,2019-01-01,30,93,107514,62325
"12357","51195","51035",0,2019-01-01,18,93,45489,62325
"12358","51195","51790",0,2019-01-01,128,93,38974,62325
"12359","51195","51149",0,2019-01-01,72,93,63575,62325
"12360","51195","51700",0,2019-01-01,118,93,300145,62325
"12361","51195","51775",39,2019-01-01,127,93,43358,62325
"12362","51195","51089",16,2019-01-01,44,93,92093,62325
"12363","51195","51077",0,2019-01-01,38,93,22261,62325
"12364","51195","51153",0,2019-01-01,73,93,727098,62325
"12365","51195","51145",0,2019-01-01,70,93,49855,62325
"12366","51195","51147",0,2019-01-01,71,93,39815,62325
"12367","51195","51177",0,2019-01-01,85,93,221513,62325
"12368","51195","51530",0,2019-01-01,98,93,10410,62325
"12369","51195","51091",0,2019-01-01,45,93,2025,62325
"12370","51197","51730",18,2019-01-01,121,94,49745,51864
"12371","51197","51083",57,2019-01-01,41,94,58170,51864
"12372","51197","51119",19,2019-01-01,59,94,16430,51864
"12373","51197","51113",0,2019-01-01,56,94,21001,51864
"12374","51197","51079",17,2019-01-01,39,94,30089,51864
"12375","51197","51015",15,2019-01-01,8,94,128468,51864
"12376","51197","51720",0,2019-01-01,120,94,6050,51864
"12377","51197","51093",0,2019-01-01,46,94,60681,51864
"12378","51197","51013",101,2019-01-01,7,94,302943,51864
"12379","51197","51045",302,2019-01-01,23,94,8129,51864
"12380","51197","51167",126,2019-01-01,80,94,46676,51864
"12381","51197","51031",28,2019-01-01,16,94,101999,51864
"12382","51197","51069",14,2019-01-01,34,94,137274,51864
"12383","51197","51141",132,2019-01-01,68,94,29110,51864
"12384","51197","51550",16,2019-01-01,100,94,404560,51864
"12385","51197","51011",0,2019-01-01,6,94,29404,51864
"12386","51197","51590",58,2019-01-01,103,94,68488,51864
"12387","51197","51127",0,2019-01-01,62,94,35250,51864
"12388","51197","51047",0,2019-01-01,24,94,78830,51864
"12389","51197","51027",47,2019-01-01,14,94,34563,51864
"12390","51197","51165",30,2019-01-01,79,94,130193,51864
"12391","51197","51099",0,2019-01-01,49,94,40754,51864
"12392","51197","51570",0,2019-01-01,101,94,33302,51864
"12393","51197","51169",0,2019-01-01,81,94,28701,51864
"12394","51197","51033",0,2019-01-01,17,94,50376,51864
"12395","51197","51800",0,2019-01-01,129,94,150156,51864
"12396","51197","51678",31,2019-01-01,113,94,11226,51864
"12397","51197","51139",0,2019-01-01,67,94,40673,51864
"12398","51197","51057",19,2019-01-01,28,94,19001,51864
"12399","51197","51007",31,2019-01-01,4,94,22500,51864
"12400","51197","51530",17,2019-01-01,98,94,10410,51864
"12401","51197","51185",354,2019-01-01,89,94,66906,51864
"12402","51197","51820",0,2019-01-01,131,94,34029,51864
"12403","51197","51810",0,2019-01-01,130,94,784792,51864
"12404","51197","51115",0,2019-01-01,57,94,13186,51864
"12405","51197","51580",15,2019-01-01,102,94,8712,51864
"12406","51197","51171",28,2019-01-01,82,94,70180,51864
"12407","51197","51157",0,2019-01-01,75,94,9162,51864
"12408","51197","51041",100,2019-01-01,21,94,584264,51864
"12409","51197","51081",0,2019-01-01,40,94,18707,51864
"12410","51197","51009",16,2019-01-01,5,94,58598,51864
"12411","51197","51540",50,2019-01-01,99,94,68209,51864
"12412","51197","51036",0,2019-01-01,19,94,10204,51864
"12413","51197","51051",17,2019-01-01,26,94,24349,51864
"12414","51197","51830",0,2019-01-01,132,94,21163,51864
"12415","51197","51117",64,2019-01-01,58,94,48003,51864
"12416","51197","51003",145,2019-01-01,2,94,156239,51864
"12417","51197","51159",0,2019-01-01,76,94,14532,51864
"12418","51197","51133",0,2019-01-01,64,94,17739,51864
"12419","51197","51735",0,2019-01-01,122,94,20849,51864
"12420","51197","51630",0,2019-01-01,108,94,44534,51864
"12421","51197","51111",23,2019-01-01,55,94,20351,51864
"12422","51197","51683",0,2019-01-01,115,94,66164,51864
"12423","51197","51680",186,2019-01-01,114,94,117483,51864
"12424","51197","51195",49,2019-01-01,93,94,65949,51864
"12425","51197","51077",699,2019-01-01,38,94,22261,51864
"12426","51197","51191",238,2019-01-01,91,94,87011,51864
"12427","51197","51840",35,2019-01-01,133,94,41272,51864
"12428","51197","51161",56,2019-01-01,77,94,173951,51864
"12429","51197","51005",18,2019-01-01,3,94,24296,51864
"12430","51197","51183",0,2019-01-01,88,94,17885,51864
"12431","51197","51071",61,2019-01-01,35,94,27875,51864
"12432","51197","51145",0,2019-01-01,70,94,49855,51864
"12433","51197","51510",0,2019-01-01,96,94,213087,51864
"12434","51197","51199",0,2019-01-01,95,94,111883,51864
"12435","51197","51085",25,2019-01-01,42,94,185889,51864
"12436","51197","51181",0,2019-01-01,87,94,11331,51864
"12437","51197","51121",498,2019-01-01,60,94,161239,51864
"12438","51197","51193",0,2019-01-01,92,94,28073,51864
"12439","51197","51035",1571,2019-01-01,18,94,45489,51864
"12440","51197","51021",1021,2019-01-01,11,94,9754,51864
"12441","51197","51049",0,2019-01-01,25,94,15453,51864
"12442","51197","51073",0,2019-01-01,36,94,62095,51864
"12443","51197","51029",86,2019-01-01,15,94,28349,51864
"12444","51197","51101",24,2019-01-01,50,94,28523,51864
"12445","51197","51087",89,2019-01-01,43,94,558046,51864
"12446","51197","51143",80,2019-01-01,69,94,117603,51864
"12447","51197","51059",85,2019-01-01,29,94,1763382,51864
"12448","51197","51095",0,2019-01-01,47,94,109104,51864
"12449","51197","51131",21,2019-01-01,63,94,16552,51864
"12450","51197","51023",26,2019-01-01,12,94,58981,51864
"12451","51197","51109",31,2019-01-01,54,94,55210,51864
"12452","51197","51790",0,2019-01-01,128,94,38974,51864
"12453","51197","51620",0,2019-01-01,107,94,12464,51864
"12454","51197","51187",60,2019-01-01,90,94,64982,51864
"12455","51197","51075",0,2019-01-01,37,94,36004,51864
"12456","51197","51520",27,2019-01-01,97,94,25038,51864
"12457","51197","51103",0,2019-01-01,51,94,14049,51864
"12458","51197","51595",0,2019-01-01,104,94,7929,51864
"12459","51197","51147",98,2019-01-01,71,94,39815,51864
"12460","51197","51097",0,2019-01-01,48,94,11873,51864
"12461","51197","51053",15,2019-01-01,27,94,50342,51864
"12462","51197","51043",0,2019-01-01,22,94,22764,51864
"12463","51197","51001",0,2019-01-01,1,94,46982,51864
"12464","51197","51197",40096,2019-01-01,94,94,47549,51864
"12465","51197","51670",0,2019-01-01,112,94,38762,51864
"12466","51197","51710",62,2019-01-01,119,94,408163,51864
"12467","51197","51137",36,2019-01-01,66,94,56203,51864
"12468","51197","51019",40,2019-01-01,10,94,135376,51864
"12469","51197","51600",0,2019-01-01,105,94,33021,51864
"12470","51197","51063",450,2019-01-01,31,94,27190,51864
"12471","51197","51740",0,2019-01-01,123,94,161186,51864
"12472","51197","51149",0,2019-01-01,72,94,63575,51864
"12473","51197","51173",1963,2019-01-01,83,94,50469,51864
"12474","51197","51685",0,2019-01-01,116,94,29141,51864
"12475","51197","51025",25,2019-01-01,13,94,25288,51864
"12476","51197","51750",74,2019-01-01,124,94,32409,51864
"12477","51197","51125",19,2019-01-01,61,94,22989,51864
"12478","51197","51179",14,2019-01-01,86,94,227335,51864
"12479","51197","51163",21,2019-01-01,78,94,35665,51864
"12480","51197","51061",0,2019-01-01,30,94,107514,51864
"12481","51197","51610",0,2019-01-01,106,94,18212,51864
"12482","51197","51650",0,2019-01-01,110,94,224693,51864
"12483","51197","51155",1012,2019-01-01,74,94,57623,51864
"12484","51197","51037",170,2019-01-01,20,94,21475,51864
"12485","51197","51640",178,2019-01-01,109,94,7278,51864
"12486","51197","51153",67,2019-01-01,73,94,727098,51864
"12487","51197","51017",0,2019-01-01,9,94,6549,51864
"12488","51197","51135",22,2019-01-01,65,94,24627,51864
"12489","51197","51089",97,2019-01-01,44,94,92093,51864
"12490","51197","51660",31,2019-01-01,111,94,84786,51864
"12491","51197","51700",0,2019-01-01,118,94,300145,51864
"12492","51197","51107",58,2019-01-01,53,94,580113,51864
"12493","51197","51105",0,2019-01-01,52,94,35683,51864
"12494","51197","51690",16,2019-01-01,117,94,22276,51864
"12495","51197","51091",0,2019-01-01,45,94,2025,51864
"12496","51197","51775",78,2019-01-01,127,94,43358,51864
"12497","51197","51770",59,2019-01-01,126,94,158696,51864
"12498","51197","51760",21,2019-01-01,125,94,354947,51864
"12499","51197","51177",15,2019-01-01,85,94,221513,51864
"12500","51197","51065",16,2019-01-01,32,94,41315,51864
"12501","51197","51175",0,2019-01-01,84,94,31773,51864
"12502","51197","51067",235,2019-01-01,33,94,96126,51864
"12503","51199","51580",0,2019-01-01,102,95,8712,114514
"12504","51199","51036",102,2019-01-01,19,95,10204,114514
"12505","51199","51630",150,2019-01-01,108,95,44534,114514
"12506","51199","51011",0,2019-01-01,6,95,29404,114514
"12507","51199","51093",331,2019-01-01,46,95,60681,114514
"12508","51199","51035",0,2019-01-01,18,95,45489,114514
"12509","51199","51009",32,2019-01-01,5,95,58598,114514
"12510","51199","51167",0,2019-01-01,80,95,46676,114514
"12511","51199","51139",16,2019-01-01,67,95,40673,114514
"12512","51199","51141",0,2019-01-01,68,95,29110,114514
"12513","51199","51099",44,2019-01-01,49,95,40754,114514
"12514","51199","51670",0,2019-01-01,112,95,38762,114514
"12515","51199","51183",26,2019-01-01,88,95,17885,114514
"12516","51199","51053",78,2019-01-01,27,95,50342,114514
"12517","51199","51678",0,2019-01-01,113,95,11226,114514
"12518","51199","51013",25,2019-01-01,7,95,302943,114514
"12519","51199","51570",27,2019-01-01,101,95,33302,114514
"12520","51199","51115",19,2019-01-01,57,95,13186,114514
"12521","51199","51033",0,2019-01-01,17,95,50376,114514
"12522","51199","51121",398,2019-01-01,60,95,161239,114514
"12523","51199","51113",0,2019-01-01,56,95,21001,114514
"12524","51199","51199",75576,2019-01-01,95,95,111883,114514
"12525","51199","51071",0,2019-01-01,35,95,27875,114514
"12526","51199","51820",17,2019-01-01,131,95,34029,114514
"12527","51199","51079",17,2019-01-01,39,95,30089,114514
"12528","51199","51163",0,2019-01-01,78,95,35665,114514
"12529","51199","51730",55,2019-01-01,121,95,49745,114514
"12530","51199","51095",7304,2019-01-01,47,95,109104,114514
"12531","51199","51063",0,2019-01-01,31,95,27190,114514
"12532","51199","51810",977,2019-01-01,130,95,784792,114514
"12533","51199","51195",0,2019-01-01,93,95,65949,114514
"12534","51199","51550",433,2019-01-01,100,95,404560,114514
"12535","51199","51165",30,2019-01-01,79,95,130193,114514
"12536","51199","51171",28,2019-01-01,82,95,70180,114514
"12537","51199","51027",0,2019-01-01,14,95,34563,114514
"12538","51199","51029",0,2019-01-01,15,95,28349,114514
"12539","51199","51045",0,2019-01-01,23,95,8129,114514
"12540","51199","51023",13,2019-01-01,12,95,58981,114514
"12541","51199","51735",2033,2019-01-01,122,95,20849,114514
"12542","51199","51025",0,2019-01-01,13,95,25288,114514
"12543","51199","51800",310,2019-01-01,129,95,150156,114514
"12544","51199","51133",19,2019-01-01,64,95,17739,114514
"12545","51199","51069",43,2019-01-01,34,95,137274,114514
"12546","51199","51037",0,2019-01-01,20,95,21475,114514
"12547","51199","51077",0,2019-01-01,38,95,22261,114514
"12548","51199","51111",0,2019-01-01,55,95,20351,114514
"12549","51199","51073",1858,2019-01-01,36,95,62095,114514
"12550","51199","51530",0,2019-01-01,98,95,10410,114514
"12551","51199","51117",16,2019-01-01,58,95,48003,114514
"12552","51199","51740",372,2019-01-01,123,95,161186,114514
"12553","51199","51145",27,2019-01-01,70,95,49855,114514
"12554","51199","51143",0,2019-01-01,69,95,117603,114514
"12555","51199","51169",0,2019-01-01,81,95,28701,114514
"12556","51199","51685",0,2019-01-01,116,95,29141,114514
"12557","51199","51057",19,2019-01-01,28,95,19001,114514
"12558","51199","51720",0,2019-01-01,120,95,6050,114514
"12559","51199","51081",0,2019-01-01,40,95,18707,114514
"12560","51199","51193",19,2019-01-01,92,95,28073,114514
"12561","51199","51191",0,2019-01-01,91,95,87011,114514
"12562","51199","51031",0,2019-01-01,16,95,101999,114514
"12563","51199","51650",4633,2019-01-01,110,95,224693,114514
"12564","51199","51155",16,2019-01-01,74,95,57623,114514
"12565","51199","51185",0,2019-01-01,89,95,66906,114514
"12566","51199","51101",149,2019-01-01,50,95,28523,114514
"12567","51199","51600",93,2019-01-01,105,95,33021,114514
"12568","51199","51173",0,2019-01-01,83,95,50469,114514
"12569","51199","51015",0,2019-01-01,8,95,128468,114514
"12570","51199","51680",186,2019-01-01,114,95,117483,114514
"12571","51199","51125",78,2019-01-01,61,95,22989,114514
"12572","51199","51083",19,2019-01-01,41,95,58170,114514
"12573","51199","51109",0,2019-01-01,54,95,55210,114514
"12574","51199","51790",0,2019-01-01,128,95,38974,114514
"12575","51199","51187",15,2019-01-01,90,95,64982,114514
"12576","51199","51075",0,2019-01-01,37,95,36004,114514
"12577","51199","51520",0,2019-01-01,97,95,25038,114514
"12578","51199","51159",45,2019-01-01,76,95,14532,114514
"12579","51199","51135",0,2019-01-01,65,95,24627,114514
"12580","51199","51087",448,2019-01-01,43,95,558046,114514
"12581","51199","51003",145,2019-01-01,2,95,156239,114514
"12582","51199","51097",49,2019-01-01,48,95,11873,114514
"12583","51199","51683",0,2019-01-01,115,95,66164,114514
"12584","51199","51127",705,2019-01-01,62,95,35250,114514
"12585","51199","51041",329,2019-01-01,21,95,584264,114514
"12586","51199","51197",0,2019-01-01,94,95,47549,114514
"12587","51199","51119",135,2019-01-01,59,95,16430,114514
"12588","51199","51091",0,2019-01-01,45,95,2025,114514
"12589","51199","51840",35,2019-01-01,133,95,41272,114514
"12590","51199","51019",13,2019-01-01,10,95,135376,114514
"12591","51199","51690",0,2019-01-01,117,95,22276,114514
"12592","51199","51640",0,2019-01-01,109,95,7278,114514
"12593","51199","51103",0,2019-01-01,51,95,14049,114514
"12594","51199","51005",0,2019-01-01,3,95,24296,114514
"12595","51199","51179",246,2019-01-01,86,95,227335,114514
"12596","51199","51590",0,2019-01-01,103,95,68488,114514
"12597","51199","51085",113,2019-01-01,42,95,185889,114514
"12598","51199","51157",0,2019-01-01,75,95,9162,114514
"12599","51199","51049",74,2019-01-01,25,95,15453,114514
"12600","51199","51830",1290,2019-01-01,132,95,21163,114514
"12601","51199","51001",89,2019-01-01,1,95,46982,114514
"12602","51199","51540",176,2019-01-01,99,95,68209,114514
"12603","51199","51147",58,2019-01-01,71,95,39815,114514
"12604","51199","51153",268,2019-01-01,73,95,727098,114514
"12605","51199","51750",118,2019-01-01,124,95,32409,114514
"12606","51199","51047",0,2019-01-01,24,95,78830,114514
"12607","51199","51131",21,2019-01-01,63,95,16552,114514
"12608","51199","51660",237,2019-01-01,111,95,84786,114514
"12609","51199","51017",0,2019-01-01,9,95,6549,114514
"12610","51199","51059",491,2019-01-01,29,95,1763382,114514
"12611","51199","51051",0,2019-01-01,26,95,24349,114514
"12612","51199","51149",74,2019-01-01,72,95,63575,114514
"12613","51199","51175",18,2019-01-01,84,95,31773,114514
"12614","51199","51089",0,2019-01-01,44,95,92093,114514
"12615","51199","51065",16,2019-01-01,32,95,41315,114514
"12616","51199","51043",0,2019-01-01,22,95,22764,114514
"12617","51199","51021",0,2019-01-01,11,95,9754,114514
"12618","51199","51610",0,2019-01-01,106,95,18212,114514
"12619","51199","51181",130,2019-01-01,87,95,11331,114514
"12620","51199","51710",1121,2019-01-01,119,95,408163,114514
"12621","51199","51137",36,2019-01-01,66,95,56203,114514
"12622","51199","51700",11619,2019-01-01,118,95,300145,114514
"12623","51199","51161",14,2019-01-01,77,95,173951,114514
"12624","51199","51760",587,2019-01-01,125,95,354947,114514
"12625","51199","51061",0,2019-01-01,30,95,107514,114514
"12626","51199","51107",14,2019-01-01,53,95,580113,114514
"12627","51199","51067",33,2019-01-01,33,95,96126,114514
"12628","51199","51510",26,2019-01-01,96,95,213087,114514
"12629","51199","51105",0,2019-01-01,52,95,35683,114514
"12630","51199","51770",0,2019-01-01,126,95,158696,114514
"12631","51199","51007",15,2019-01-01,4,95,22500,114514
"12632","51199","51595",0,2019-01-01,104,95,7929,114514
"12633","51199","51177",123,2019-01-01,85,95,221513,114514
"12634","51199","51620",0,2019-01-01,107,95,12464,114514
"12635","51199","51775",0,2019-01-01,127,95,43358,114514
"12636","51510","51193",38,2019-01-01,92,96,28073,211360
"12637","51510","51810",397,2019-01-01,130,96,784792,211360
"12638","51510","51195",0,2019-01-01,93,96,65949,211360
"12639","51510","51167",0,2019-01-01,80,96,46676,211360
"12640","51510","51023",13,2019-01-01,12,96,58981,211360
"12641","51510","51093",0,2019-01-01,46,96,60681,211360
"12642","51510","51820",17,2019-01-01,131,96,34029,211360
"12643","51510","51005",0,2019-01-01,3,96,24296,211360
"12644","51510","51011",0,2019-01-01,6,96,29404,211360
"12645","51510","51740",0,2019-01-01,123,96,161186,211360
"12646","51510","51169",0,2019-01-01,81,96,28701,211360
"12647","51510","51113",0,2019-01-01,56,96,21001,211360
"12648","51510","51013",9524,2019-01-01,7,96,302943,211360
"12649","51510","51570",0,2019-01-01,101,96,33302,211360
"12650","51510","51091",0,2019-01-01,45,96,2025,211360
"12651","51510","51117",32,2019-01-01,58,96,48003,211360
"12652","51510","51069",291,2019-01-01,34,96,137274,211360
"12653","51510","51139",16,2019-01-01,67,96,40673,211360
"12654","51510","51720",0,2019-01-01,120,96,6050,211360
"12655","51510","51730",18,2019-01-01,121,96,49745,211360
"12656","51510","51750",29,2019-01-01,124,96,32409,211360
"12657","51510","51678",0,2019-01-01,113,96,11226,211360
"12658","51510","51081",0,2019-01-01,40,96,18707,211360
"12659","51510","51165",120,2019-01-01,79,96,130193,211360
"12660","51510","51095",104,2019-01-01,47,96,109104,211360
"12661","51510","51159",0,2019-01-01,76,96,14532,211360
"12662","51510","51027",0,2019-01-01,14,96,34563,211360
"12663","51510","51097",0,2019-01-01,48,96,11873,211360
"12664","51510","51145",0,2019-01-01,70,96,49855,211360
"12665","51510","51025",0,2019-01-01,13,96,25288,211360
"12666","51510","51630",207,2019-01-01,108,96,44534,211360
"12667","51510","51053",0,2019-01-01,27,96,50342,211360
"12668","51510","51181",0,2019-01-01,87,96,11331,211360
"12669","51510","51650",153,2019-01-01,110,96,224693,211360
"12670","51510","51540",202,2019-01-01,99,96,68209,211360
"12671","51510","51183",0,2019-01-01,88,96,17885,211360
"12672","51510","51670",48,2019-01-01,112,96,38762,211360
"12673","51510","51073",56,2019-01-01,36,96,62095,211360
"12674","51510","51047",32,2019-01-01,24,96,78830,211360
"12675","51510","51600",280,2019-01-01,105,96,33021,211360
"12676","51510","51063",0,2019-01-01,31,96,27190,211360
"12677","51510","51099",102,2019-01-01,49,96,40754,211360
"12678","51510","51580",0,2019-01-01,102,96,8712,211360
"12679","51510","51057",19,2019-01-01,28,96,19001,211360
"12680","51510","51131",21,2019-01-01,63,96,16552,211360
"12681","51510","51079",17,2019-01-01,39,96,30089,211360
"12682","51510","51077",0,2019-01-01,38,96,22261,211360
"12683","51510","51660",110,2019-01-01,111,96,84786,211360
"12684","51510","51029",28,2019-01-01,15,96,28349,211360
"12685","51510","51115",0,2019-01-01,57,96,13186,211360
"12686","51510","51830",107,2019-01-01,132,96,21163,211360
"12687","51510","51147",19,2019-01-01,71,96,39815,211360
"12688","51510","51087",215,2019-01-01,43,96,558046,211360
"12689","51510","51143",16,2019-01-01,69,96,117603,211360
"12690","51510","51141",0,2019-01-01,68,96,29110,211360
"12691","51510","51171",158,2019-01-01,82,96,70180,211360
"12692","51510","51015",0,2019-01-01,8,96,128468,211360
"12693","51510","51680",93,2019-01-01,114,96,117483,211360
"12694","51510","51179",724,2019-01-01,86,96,227335,211360
"12695","51510","51125",0,2019-01-01,61,96,22989,211360
"12696","51510","51191",0,2019-01-01,91,96,87011,211360
"12697","51510","51163",0,2019-01-01,78,96,35665,211360
"12698","51510","51071",15,2019-01-01,35,96,27875,211360
"12699","51510","51640",0,2019-01-01,109,96,7278,211360
"12700","51510","51089",0,2019-01-01,44,96,92093,211360
"12701","51510","51135",0,2019-01-01,65,96,24627,211360
"12702","51510","51760",348,2019-01-01,125,96,354947,211360
"12703","51510","51735",0,2019-01-01,122,96,20849,211360
"12704","51510","51045",0,2019-01-01,23,96,8129,211360
"12705","51510","51017",0,2019-01-01,9,96,6549,211360
"12706","51510","51683",301,2019-01-01,115,96,66164,211360
"12707","51510","51197",36,2019-01-01,94,96,47549,211360
"12708","51510","51800",81,2019-01-01,129,96,150156,211360
"12709","51510","51710",352,2019-01-01,119,96,408163,211360
"12710","51510","51550",32,2019-01-01,100,96,404560,211360
"12711","51510","51185",16,2019-01-01,89,96,66906,211360
"12712","51510","51031",0,2019-01-01,16,96,101999,211360
"12713","51510","51530",0,2019-01-01,98,96,10410,211360
"12714","51510","51119",0,2019-01-01,59,96,16430,211360
"12715","51510","51161",14,2019-01-01,77,96,173951,211360
"12716","51510","51105",0,2019-01-01,52,96,35683,211360
"12717","51510","51101",24,2019-01-01,50,96,28523,211360
"12718","51510","51685",45,2019-01-01,116,96,29141,211360
"12719","51510","51199",28,2019-01-01,95,96,111883,211360
"12720","51510","51085",75,2019-01-01,42,96,185889,211360
